features,recall,precision,f1,pr_auc,n_features
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V6', 'V18', 'V7', 'V17']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7413831538321386,19
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7413708045444413,12
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V18']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7413689572442029,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V11']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7413073502331823,9
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V6', 'V18', 'V17']",0.6428571428571429,0.8289473684210527,0.7241379310344828,0.7412960546291821,18
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V17']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7411491200913892,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V7', 'V5']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7410546431305146,18
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V9']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7410266732967707,10
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'Amount']",0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7409881789292317,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V7']",0.6326530612244898,0.8378378378378378,0.7209302325581395,0.7409764969097512,16
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V6']",0.6428571428571429,0.8181818181818182,0.72,0.7409680011673291,15
