features,recall,precision,f1,pr_auc,n_features
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20', 'V2', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7347470842618415,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V19', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7392172765144084,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V19', 'V20', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7369355478995764,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7412196712567586,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7404275790274338,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7409940011577894,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V7', 'V5']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7410546431305146,18
"['V4', 'V14', 'V10', 'V16', 'V8', 'V17', 'V21', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7388706823977016,8
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V19']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7369508627040995,13
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20', 'V2']",0.6326530612244898,0.8051948051948052,0.7085714285714285,0.735201102303796,10
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V17']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7355050902452314,13
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V6']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7371054032049867,13
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V19', 'V1']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7426943487368162,17
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'Amount']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7390742323357711,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V9']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7425197563285753,16
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V19']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7374920552118109,12
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V18']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7392669388213766,12
"['V17', 'V14', 'V10', 'V8', 'V16', 'V6', 'V21', 'V2', 'V20', 'V18', 'V12', 'V11', 'Amount', 'V3', 'V4', 'V7']",0.6326530612244898,0.8378378378378378,0.7209302325581395,0.7409764969097512,16
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V19']",0.6326530612244898,0.7294117647058823,0.6775956284153005,0.7256085897468888,7
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10', 'V11', 'V5', 'V20', 'V8', 'V9', 'V21', 'V3', 'V19', 'V7']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7402270351139357,16
"['V4', 'V14', 'V10', 'V16', 'V8', 'V17', 'V21', 'V19', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7396514159512957,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V19', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7352976114832329,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7394931044012195,8
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V19', 'V20', 'V12']",0.6326530612244898,0.7294117647058823,0.6775956284153005,0.7291901816684786,9
"['V14', 'V12', 'V4', 'V16', 'V1', 'V2', 'V10']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7229581381265179,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7406281086617431,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V19', 'V20']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7394493822185755,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7406307685668215,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7415611341593829,10
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V19', 'V20']",0.6326530612244898,0.8051948051948052,0.7085714285714285,0.7339004678024589,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V19', 'V2']",0.6326530612244898,0.7948717948717948,0.7045454545454546,0.7357883949736661,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2']",0.6326530612244898,0.8051948051948052,0.7085714285714285,0.7349818376389609,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V19', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7406332539016147,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V20', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7346276890169502,9
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V2', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7359431800667129,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V19', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7412639302480207,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7406121702515559,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7412182247897768,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V21', 'V2', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7414702436441114,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V19', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7424316028146829,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V19', 'V20', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7360915569803675,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7416568042060335,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V21', 'V19', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7416983964548705,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V19', 'V20', 'V2']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7383376853809961,9
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V17', 'V19', 'V20', 'V12']",0.6326530612244898,0.8266666666666667,0.7167630057803468,0.7388855815935007,10
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21', 'V20', 'V2', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7342533880630362,10
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V2', 'V12']",0.6326530612244898,0.7126436781609196,0.6702702702702703,0.7270681911865275,8
"['V4', 'V14', 'V10', 'V8', 'V5', 'V17', 'V21']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7347253514797999,7
"['V4', 'V14', 'V10', 'V8', 'V5', 'V21', 'V19', 'V20', 'V2', 'V12']",0.6326530612244898,0.7294117647058823,0.6775956284153005,0.7287140116103357,10
"['V4', 'V10', 'V16', 'V8', 'V5', 'V20', 'V12']",0.6326530612244898,0.8157894736842105,0.7126436781609196,0.7111463606856672,7
