features,recall,precision,f1,pr_auc,n_features
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V6']",0.581081081081081,0.7962962962962963,0.671875,0.6659626140794142,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6659247683022322,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V2', 'V19']",0.5945945945945946,0.8,0.6821705426356589,0.6658864444251729,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V2']",0.581081081081081,0.7962962962962963,0.671875,0.6658769146990127,12
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V12']",0.581081081081081,0.7962962962962963,0.671875,0.6658426453565446,11
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6657596748558596,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V12']",0.581081081081081,0.7962962962962963,0.671875,0.6656386944423226,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V17']",0.581081081081081,0.7962962962962963,0.671875,0.6656234959036169,12
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V1']",0.581081081081081,0.7962962962962963,0.671875,0.6656161768776001,7
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6656060033985047,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V19', 'V18', 'V11', 'V6']",0.581081081081081,0.7962962962962963,0.671875,0.6655856356464495,13
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V6']",0.5945945945945946,0.8,0.6821705426356589,0.6655190724404018,8
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V6']",0.5945945945945946,0.8,0.6821705426356589,0.6654958020671243,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V12']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6654952901142126,8
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V20', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6654598559808281,10
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V2']",0.5945945945945946,0.8,0.6821705426356589,0.6654229103120977,8
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V17', 'V2', 'V19']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6654103023692695,11
"['V4', 'V14', 'V10', 'V16', 'V8', 'V5', 'V21', 'V20', 'V17', 'V2']",0.6081081081081081,0.8035714285714286,0.6923076923076923,0.6653556955291747,10
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V12']",0.581081081081081,0.7962962962962963,0.671875,0.6653556397467172,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V1', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6653364554899929,9
"['V14', 'V10', 'V8', 'V16', 'V4', 'V21', 'V3', 'V9']",0.581081081081081,0.7962962962962963,0.671875,0.6652702314509193,8
