features,recall,precision,f1,pr_auc,n_features
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V19']",0.8979591836734694,0.06308243727598567,0.11788345612860013,0.7390879762818889,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount']",0.8877551020408163,0.0665646518745218,0.12384341637010676,0.7390319275251229,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V6']",0.8979591836734694,0.06330935251798561,0.11827956989247312,0.7390075078480773,14
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9']",0.8877551020408163,0.07219917012448132,0.1335379892555641,0.7389665291323606,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V18']",0.8877551020408163,0.0659090909090909,0.1227080394922426,0.7388379596594216,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2']",0.8877551020408163,0.06636155606407322,0.12349183818310859,0.7388301654704664,6
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V18']",0.8877551020408163,0.06595905989385899,0.12279463655610445,0.738751852902717,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V4']",0.9183673469387755,0.054878048780487805,0.10356731875719218,0.7385029714939613,11
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V7']",0.8877551020408163,0.06610942249240122,0.12305516265912306,0.7384860312711922,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V7']",0.8877551020408163,0.06621004566210045,0.12322946175637393,0.7384004175291251,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V19', 'V4', 'V6', 'V3']",0.9183673469387755,0.05714285714285714,0.10759115361625822,0.7383058251984312,19
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V19']",0.8877551020408163,0.06373626373626373,0.11893369788106631,0.7380321685269553,10
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V9']",0.8877551020408163,0.07219917012448132,0.1335379892555641,0.7380139400945218,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V7']",0.8877551020408163,0.0725604670558799,0.1341557440246723,0.7376949193283919,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V18']",0.8877551020408163,0.07225913621262459,0.1336405529953917,0.7375252778661306,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V5']",0.8979591836734694,0.06967537608867776,0.1293166789125643,0.737356812219409,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V11', 'V6']",0.8979591836734694,0.05659163987138264,0.10647307924984876,0.7371585815197496,16
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V20']",0.8877551020408163,0.07184145334434351,0.13292589763177998,0.7367056764860552,9
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V20']",0.8877551020408163,0.06600910470409711,0.1228813559322034,0.7366993769801096,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V20']",0.8877551020408163,0.06585919757759273,0.1226215644820296,0.7366946743700287,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V12']",0.9081632653061225,0.06357142857142857,0.11882510013351134,0.7366496041626852,8
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'V5']",0.8877551020408163,0.0635500365230095,0.11860940695296524,0.7365418751893871,7
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V12', 'V21', 'V7', 'V20', 'V18', 'V5', 'V4']",0.9183673469387755,0.054512416717141125,0.10291595197255575,0.7363032922257249,15
"['V17', 'V14', 'V10', 'V8', 'V16', 'V2', 'Amount', 'V9', 'V6']",0.8979591836734694,0.07230895645028759,0.1338403041825095,0.7362926668883423,9
"['V12', 'V14', 'V4', 'V1', 'V2', 'V3', 'V5', 'V6', 'V7', 'V8', 'V9', 'V10', 'V11', 'V17', 'V18', 'V19', 'V16', 'V20', 'V21']",0.9285714285714286,0.05855855855855856,0.11016949152542373,0.7361356122118444,19
