features,recall,precision,f1,n_features
"['V3', 'V6', 'V12']",0.8775510204081632,0.030714285714285715,0.05935127674258109,3
"['V3', 'V5', 'V12']",0.8775510204081632,0.029716655148583276,0.05748663101604278,3
"['V3', 'V4', 'V6']",0.8775510204081632,0.0236784140969163,0.04611260053619303,3
"['V3', 'V4', 'V5']",0.8775510204081632,0.024726854514088556,0.04809843400447427,3
"['V1', 'V2', 'V12']",0.8775510204081632,0.02419127988748242,0.04708458800985491,3
"['V2', 'V14', 'V21']",0.8775510204081632,0.04914285714285714,0.09307359307359307,3
"['V2', 'V14', 'V20']",0.8775510204081632,0.04942528735632184,0.09357997823721437,3
"['V2', 'V14', 'V19']",0.8775510204081632,0.048947068867387596,0.09272237196765498,3
"['V2', 'V14', 'V18']",0.8775510204081632,0.05402010050251256,0.10177514792899409,3
"['V2', 'V14', 'V17']",0.8775510204081632,0.06384558277654045,0.11903114186851212,3
"['V2', 'V12', 'V21']",0.8775510204081632,0.023130715438407747,0.04507337526205451,3
"['V2', 'V9', 'V12']",0.8775510204081632,0.02911306702775897,0.0563564875491481,3
"['V2', 'V9', 'V14']",0.8775510204081632,0.0607773851590106,0.11368142762723067,3
"['V3', 'V12', 'V21']",0.8775510204081632,0.03144424131627057,0.06071302506177197,3
"['V2', 'V6', 'V14']",0.8775510204081632,0.04968226458694396,0.09404045926735921,3
"['V2', 'V4', 'V7']",0.8775510204081632,0.02122932609232288,0.04145577247529525,3
"['V2', 'V6', 'V12']",0.8775510204081632,0.02395543175487465,0.046637744034707156,3
"['V1', 'V12', 'V17']",0.8775510204081632,0.020868721184178596,0.040767954491585684,3
"['V1', 'V11', 'V14']",0.8775510204081632,0.05158968206358728,0.09745042492917846,3
"['V1', 'V12', 'V18']",0.8775510204081632,0.020466444550214184,0.04,3
"['V1', 'V12', 'V19']",0.8775510204081632,0.022011773739442027,0.04294631710362047,3
"['V1', 'V12', 'V20']",0.8775510204081632,0.022860180754917598,0.04455958549222798,3
"['V1', 'V12', 'V21']",0.8775510204081632,0.023426859166439662,0.04563544706818785,3
"['V1', 'V6', 'V12']",0.8775510204081632,0.023593964334705075,0.04595244456318461,3
"['V2', 'V5', 'V14']",0.8775510204081632,0.050618010594467334,0.09571508069003895,3
"['V1', 'V10', 'V11']",0.8775510204081632,0.044513457556935816,0.08472906403940887,3
"['V2', 'V5', 'V12']",0.8775510204081632,0.02247191011235955,0.043821656050955414,3
"['V1', 'V5', 'V12']",0.8775510204081632,0.02259590120861797,0.04405737704918033,3
"['V1', 'V9', 'V12']",0.8775510204081632,0.028580923894981722,0.05535886707434825,3
"['V2', 'V7', 'V12']",0.8775510204081632,0.02327469553450609,0.04534669127339837,3
"['V2', 'V3', 'V12']",0.8775510204081632,0.0315712187958884,0.06094968107725018,3
"['V2', 'V7', 'V14']",0.8775510204081632,0.052663808940600125,0.09936452917388792,3
"['V2', 'V3', 'V14']",0.8775510204081632,0.05035128805620609,0.09523809523809523,3
"['V2', 'V4', 'V12']",0.8775510204081632,0.024438761011651038,0.04755322090129942,3
"['V2', 'V8', 'V12']",0.8775510204081632,0.021366459627329193,0.04171719621634732,3
"['V1', 'V3', 'V12']",0.8775510204081632,0.03155963302752294,0.060928090683669854,3
"['V1', 'V7', 'V12']",0.8775510204081632,0.023394994559303592,0.04557498675145734,3
"['V1', 'V8', 'V12']",0.8775510204081632,0.02134524695954331,0.04167676278168161,3
"['V1', 'V12', 'V16']",0.8775510204081632,0.02395543175487465,0.046637744034707156,3
"['V1', 'V6', 'V10']",0.8673469387755102,0.034595034595034595,0.06653620352250489,3
"['V1', 'V2', 'V4']",0.8673469387755102,0.017196034796682177,0.033723467565959134,3
"['V3', 'V4', 'V21']",0.8673469387755102,0.02361111111111111,0.04597079502433748,3
"['V2', 'V4', 'V6']",0.8673469387755102,0.02049674463467567,0.04004711425206125,3
"['V2', 'V4', 'V9']",0.8673469387755102,0.020511583011583012,0.040075436115040074,3
"['V1', 'V11', 'V20']",0.8673469387755102,0.017962806424344887,0.035196687370600416,3
"['V3', 'V4', 'V7']",0.8673469387755102,0.028333333333333332,0.05487411233053583,3
"['V1', 'V11', 'V12']",0.8673469387755102,0.024616275702287867,0.04787383835539285,3
"['V1', 'V10', 'V12']",0.8673469387755102,0.03290747193186218,0.06340917568071615,3
"['V3', 'V10', 'V11']",0.8673469387755102,0.0540368722186904,0.10173548773189707,3
"['V3', 'V10', 'V12']",0.8673469387755102,0.042457542457542456,0.08095238095238096,3
"['V2', 'V10', 'V12']",0.8673469387755102,0.031493145609485,0.06077940650697176,3
"['V2', 'V3', 'V11']",0.8571428571428571,0.02939118264520644,0.056833558863328824,3
"['V3', 'V11', 'V21']",0.8571428571428571,0.02781456953642384,0.05388069275176395,3
"['V3', 'V11', 'V20']",0.8571428571428571,0.02759526938239159,0.05346912794398472,3
"['V3', 'V11', 'V19']",0.8571428571428571,0.027096774193548386,0.0525328330206379,3
"['V2', 'V4', 'V5']",0.8571428571428571,0.019543973941368076,0.03821656050955414,3
"['V3', 'V4', 'V18']",0.8571428571428571,0.024925816023738872,0.04844290657439446,3
"['V3', 'V11', 'V18']",0.8571428571428571,0.02857142857142857,0.055299539170506916,3
"['V3', 'V11', 'V17']",0.8571428571428571,0.03475382705833678,0.06679920477137177,3
"['V3', 'V11', 'V16']",0.8571428571428571,0.034243783122706886,0.06585652685221481,3
"['V3', 'V7', 'V10']",0.8571428571428571,0.04708520179372197,0.08926673751328375,3
"['V3', 'V5', 'V11']",0.8571428571428571,0.02670057215511761,0.051787916152897656,3
"['V3', 'V7', 'V11']",0.8571428571428571,0.03230769230769231,0.06226834692364715,3
"['V3', 'V10', 'V17']",0.8571428571428571,0.04449152542372881,0.08459214501510574,3
"['V1', 'V6', 'V11']",0.8571428571428571,0.018935978358881875,0.03705337450374945,3
"['V1', 'V10', 'V17']",0.8571428571428571,0.0364741641337386,0.06997084548104957,3
"['V3', 'V9', 'V11']",0.8571428571428571,0.03469640644361834,0.0666931321953156,3
"['V3', 'V9', 'V10']",0.8571428571428571,0.04411764705882353,0.08391608391608392,3
"['V3', 'V6', 'V11']",0.8571428571428571,0.028717948717948718,0.055573933178961296,3
"['V3', 'V8', 'V11']",0.8571428571428571,0.025974025974025976,0.05042016806722689,3
"['V1', 'V5', 'V11']",0.8571428571428571,0.01761744966442953,0.0345252774352651,3
"['V1', 'V3', 'V11']",0.8571428571428571,0.03273577552611068,0.06306306306306306,3
"['V2', 'V4', 'V16']",0.8571428571428571,0.022411953041622197,0.0436817472698908,3
"['V1', 'V2', 'V11']",0.8571428571428571,0.019169329073482427,0.0375,3
"['V2', 'V10', 'V17']",0.8571428571428571,0.053231939163498096,0.10023866348448687,3
"['V1', 'V4', 'V6']",0.8571428571428571,0.018842530282637954,0.03687445127304653,3
"['V2', 'V4', 'V21']",0.8571428571428571,0.020177756425654576,0.03942736446843464,3
"['V2', 'V9', 'V10']",0.8571428571428571,0.05555555555555555,0.10434782608695652,3
"['V2', 'V9', 'V11']",0.8571428571428571,0.021116138763197588,0.04121687929342493,3
"['V2', 'V6', 'V11']",0.8571428571428571,0.019395058877857307,0.03793181305034997,3
"['V2', 'V10', 'V11']",0.8571428571428571,0.04844290657439446,0.09170305676855896,3
"['V2', 'V11', 'V20']",0.8571428571428571,0.018344616728543352,0.0359204618345093,3
"['V2', 'V4', 'V19']",0.8571428571428571,0.018775145283862316,0.03674540682414698,3
"['V2', 'V7', 'V11']",0.8571428571428571,0.02555521752357773,0.049630723781388476,3
"['V2', 'V10', 'V20']",0.8571428571428571,0.04003813155386082,0.07650273224043716,3
"['V2', 'V10', 'V18']",0.8469387755102041,0.04052734375,0.07735321528424977,3
"['V2', 'V11', 'V21']",0.8469387755102041,0.018693693693693694,0.036579991185544294,3
"['V1', 'V11', 'V18']",0.8469387755102041,0.017934312878133102,0.03512484130342785,3
"['V1', 'V11', 'V21']",0.8469387755102041,0.017965367965367966,0.035184400169563375,3
"['V1', 'V4', 'V9']",0.8469387755102041,0.01714876033057851,0.033616848926690965,3
"['V3', 'V10', 'V16']",0.8469387755102041,0.04608550805108273,0.08741442864665613,3
"['V1', 'V11', 'V19']",0.8469387755102041,0.01685279187817259,0.033047979295241885,3
"['V2', 'V3', 'V10']",0.8469387755102041,0.04096742349457058,0.07815442561205273,3
"['V2', 'V11', 'V19']",0.8469387755102041,0.017521638167616635,0.034332988624612204,3
"['V2', 'V10', 'V19']",0.8469387755102041,0.03883949461862424,0.07427293064876958,3
"['V2', 'V6', 'V10']",0.8469387755102041,0.04258594150846588,0.0810942843185149,3
"['V2', 'V10', 'V21']",0.8469387755102041,0.04567969179966978,0.0866840731070496,3
"['V3', 'V8', 'V10']",0.8469387755102041,0.038532961931290625,0.07371225577264653,3
"['V2', 'V11', 'V18']",0.8469387755102041,0.019369894982497082,0.0378736025553274,3
"['V1', 'V4', 'V7']",0.8469387755102041,0.017911091929218817,0.03508030431107354,3
"['V1', 'V10', 'V21']",0.8469387755102041,0.03700401248328132,0.07090986757795814,3
"['V1', 'V10', 'V18']",0.8469387755102041,0.03051470588235294,0.058907026259758695,3
"['V1', 'V10', 'V19']",0.8469387755102041,0.028492962581531067,0.055131185652607106,3
"['V1', 'V10', 'V20']",0.8469387755102041,0.03387755102040816,0.065149136577708,3
"['V3', 'V10', 'V18']",0.8469387755102041,0.03873075128324778,0.07407407407407407,3
"['V3', 'V6', 'V10']",0.8469387755102041,0.04119106699751861,0.07856128726928538,3
"['V1', 'V4', 'V16']",0.8469387755102041,0.020209398587776966,0.03947681331747919,3
"['V1', 'V4', 'V17']",0.8469387755102041,0.019818529130850047,0.03873075128324778,3
"['V2', 'V4', 'V17']",0.8469387755102041,0.023288439955106623,0.04533042053522665,3
"['V1', 'V8', 'V10']",0.8469387755102041,0.03331995182657567,0.06411741985322518,3
"['V3', 'V4', 'V16']",0.8469387755102041,0.028719723183391003,0.05555555555555555,3
"['V3', 'V4', 'V17']",0.8469387755102041,0.02912280701754386,0.056309362279511534,3
"['V2', 'V4', 'V18']",0.8469387755102041,0.02001929570670526,0.039114043355325166,3
"['V1', 'V7', 'V11']",0.8469387755102041,0.02139726733694251,0.04174000502891627,3
"['V1', 'V9', 'V10']",0.8469387755102041,0.046420581655480984,0.088016967126193,3
"['V1', 'V2', 'V10']",0.8469387755102041,0.035622317596566526,0.06836902800658978,3
"['V2', 'V8', 'V11']",0.8469387755102041,0.01711340206185567,0.03354890864995958,3
"['V2', 'V8', 'V10']",0.8469387755102041,0.03816091954022988,0.0730312362516498,3
"['V3', 'V5', 'V10']",0.8469387755102041,0.03340040241448692,0.06426635694928377,3
"['V1', 'V3', 'V10']",0.8469387755102041,0.03666077738515901,0.07027942421676546,3
"['V1', 'V9', 'V11']",0.8469387755102041,0.02049888861447271,0.04002893658066072,3
"['V2', 'V10', 'V16']",0.8469387755102041,0.057719054242002785,0.10807291666666667,3
"['V2', 'V5', 'V11']",0.8469387755102041,0.017422334172963894,0.03414232825997532,3
"['V1', 'V4', 'V21']",0.8469387755102041,0.016856214459788788,0.03305455993628036,3
"['V3', 'V10', 'V21']",0.8469387755102041,0.04064642507345739,0.07757009345794393,3
"['V3', 'V10', 'V20']",0.8469387755102041,0.039580352885073916,0.07562642369020502,3
"['V3', 'V10', 'V19']",0.8469387755102041,0.03645147123407993,0.06989473684210526,3
"['V2', 'V7', 'V10']",0.8469387755102041,0.053548387096774196,0.10072815533980582,3
"['V1', 'V3', 'V7']",0.8367346938775511,0.024758454106280192,0.04809384164222874,3
"['V1', 'V4', 'V5']",0.8367346938775511,0.016334661354581673,0.032043767096522076,3
"['V1', 'V10', 'V16']",0.8367346938775511,0.04205128205128205,0.080078125,3
"['V1', 'V7', 'V10']",0.8367346938775511,0.0407149950347567,0.07765151515151515,3
"['V1', 'V8', 'V11']",0.8367346938775511,0.0170265780730897,0.03337403337403337,3
"['V2', 'V4', 'V8']",0.8367346938775511,0.019230769230769232,0.03759743237047226,3
"['V1', 'V4', 'V18']",0.8367346938775511,0.016928158546655657,0.03318494536624848,3
"['V3', 'V17', 'V19']",0.8367346938775511,0.02298206278026906,0.0447354064375341,3
"['V2', 'V3', 'V7']",0.8367346938775511,0.02684124386252046,0.0520139549635268,3
"['V2', 'V5', 'V10']",0.8367346938775511,0.03420942845223195,0.0657314629258517,3
"['V3', 'V6', 'V18']",0.8367346938775511,0.015906886517943745,0.031220255092328193,3
"['V1', 'V4', 'V8']",0.8367346938775511,0.016234409027915266,0.031850844824237716,3
"['V1', 'V5', 'V10']",0.8367346938775511,0.02747068676716918,0.05319493999351281,3
"['V2', 'V4', 'V20']",0.8367346938775511,0.019445103153900876,0.038006952491309386,3
"['V2', 'V3', 'V6']",0.8367346938775511,0.017197986577181208,0.03370324702013974,3
"['V2', 'V3', 'V16']",0.8367346938775511,0.02317038711500424,0.045092108880945836,3
"['V2', 'V3', 'V17']",0.8367346938775511,0.02622321714102974,0.050852713178294574,3
"['V2', 'V3', 'V18']",0.8367346938775511,0.018824609733700644,0.03682083520431073,3
"['V1', 'V4', 'V20']",0.826530612244898,0.015885467738772308,0.03117182990186646,3
"['V1', 'V3', 'V18']",0.826530612244898,0.019429119692971935,0.037965783923131005,3
"['V2', 'V3', 'V19']",0.826530612244898,0.016735537190082646,0.032806804374240585,3
"['V3', 'V5', 'V16']",0.826530612244898,0.018824076225888914,0.03680981595092025,3
"['V2', 'V3', 'V20']",0.826530612244898,0.01732620320855615,0.0339409176618479,3
"['V2', 'V3', 'V21']",0.826530612244898,0.017471958584987058,0.034220532319391636,3
"['V3', 'V5', 'V7']",0.826530612244898,0.023746701846965697,0.04616699914505557,3
"['V3', 'V7', 'V18']",0.826530612244898,0.022663682148852827,0.04411764705882353,3
"['V1', 'V4', 'V19']",0.826530612244898,0.015866797257590597,0.031135883144339804,3
"['V3', 'V6', 'V16']",0.826530612244898,0.021349499209277808,0.04162384378211716,3
"['V3', 'V6', 'V17']",0.826530612244898,0.024846625766871164,0.048243001786777845,3
"['V3', 'V7', 'V8']",0.826530612244898,0.021405919661733615,0.04173106646058733,3
"['V3', 'V18', 'V21']",0.826530612244898,0.016333938294010888,0.032034803243029465,3
"['V3', 'V9', 'V16']",0.826530612244898,0.0238867590681215,0.046431642304385214,3
"['V3', 'V8', 'V18']",0.826530612244898,0.015228426395939087,0.02990585194757246,3
"['V3', 'V16', 'V18']",0.8163265306122449,0.01918925401775006,0.037497070541363954,3
"['V3', 'V17', 'V21']",0.8163265306122449,0.02207505518763797,0.042987641053197204,3
"['V3', 'V17', 'V20']",0.8163265306122449,0.022240756185710316,0.04330175913396482,3
"['V3', 'V17', 'V18']",0.8163265306122449,0.022541561003099463,0.043871675349602415,3
"['V3', 'V16', 'V21']",0.8163265306122449,0.020065211938801102,0.03916768665850673,3
"['V3', 'V16', 'V20']",0.8163265306122449,0.019806882891804902,0.0386753686246072,3
"['V3', 'V16', 'V19']",0.8163265306122449,0.018726591760299626,0.036613272311212815,3
"['V3', 'V16', 'V17']",0.8163265306122449,0.020714655618850338,0.04040404040404041,3
"['V1', 'V2', 'V3']",0.8163265306122449,0.02007024586051179,0.039177277179236046,3
"['V3', 'V5', 'V17']",0.8163265306122449,0.020335536349771224,0.03968253968253968,3
"['V3', 'V5', 'V6']",0.8163265306122449,0.015661707126076743,0.03073376872839032,3
"['V1', 'V11', 'V16']",0.8163265306122449,0.0239880059970015,0.046606466647247304,3
"['V1', 'V11', 'V17']",0.8163265306122449,0.021604104779908182,0.04209418574059458,3
"['V2', 'V11', 'V17']",0.8163265306122449,0.026058631921824105,0.050505050505050504,3
"['V1', 'V3', 'V21']",0.8163265306122449,0.018596001859600187,0.03636363636363636,3
"['V3', 'V6', 'V9']",0.8163265306122449,0.019157088122605363,0.03743565746373421,3
"['V1', 'V3', 'V20']",0.8163265306122449,0.018518518518518517,0.0362154821186057,3
"['V2', 'V11', 'V16']",0.8163265306122449,0.028328611898016998,0.05475701574264202,3
"['V1', 'V3', 'V17']",0.8163265306122449,0.02379535990481856,0.046242774566473986,3
"['V3', 'V7', 'V9']",0.8163265306122449,0.022909507445589918,0.04456824512534819,3
"['V3', 'V7', 'V16']",0.8163265306122449,0.024198427102238355,0.04700352526439483,3
"['V1', 'V3', 'V16']",0.8163265306122449,0.022459292532285232,0.04371584699453552,3
"['V3', 'V7', 'V17']",0.8163265306122449,0.027164685908319185,0.05257969109431482,3
"['V1', 'V3', 'V6']",0.8163265306122449,0.01968503937007874,0.03844305622296973,3
"['V3', 'V9', 'V17']",0.8163265306122449,0.025220680958385876,0.04892966360856269,3
"['V1', 'V3', 'V8']",0.8163265306122449,0.017793594306049824,0.0348280365694384,3
"['V2', 'V3', 'V9']",0.8163265306122449,0.019622271277900418,0.03832335329341317,3
"['V3', 'V7', 'V21']",0.8163265306122449,0.02262443438914027,0.04402861860209136,3
"['V3', 'V9', 'V18']",0.8163265306122449,0.01881467544684854,0.0367816091954023,3
"['V3', 'V8', 'V17']",0.8163265306122449,0.0213903743315508,0.041688379364252216,3
"['V1', 'V3', 'V5']",0.8163265306122449,0.01920768307322929,0.037532254281022755,3
"['V2', 'V7', 'V20']",0.8061224489795918,0.029488615154908547,0.05689593086064098,3
"['V2', 'V17', 'V18']",0.8061224489795918,0.03466432645897324,0.06647034076567102,3
"['V1', 'V16', 'V20']",0.8061224489795918,0.019899244332493703,0.03883972468043265,3
"['V2', 'V3', 'V8']",0.8061224489795918,0.015831663326653308,0.031053459119496855,3
"['V2', 'V6', 'V17']",0.8061224489795918,0.03859306301905227,0.07365967365967366,3
"['V2', 'V3', 'V5']",0.8061224489795918,0.0173702726473175,0.03400774860094705,3
"['V2', 'V6', 'V16']",0.8061224489795918,0.025047558655675334,0.04858548585485855,3
"['V3', 'V9', 'V20']",0.8061224489795918,0.017374092808445128,0.034015069967707215,3
"['V1', 'V16', 'V21']",0.8061224489795918,0.020767613038906414,0.040492055356227574,3
"['V2', 'V17', 'V21']",0.8061224489795918,0.04595695171611402,0.08695652173913043,3
"['V3', 'V9', 'V21']",0.8061224489795918,0.017974971558589306,0.035165813487647454,3
"['V2', 'V8', 'V17']",0.8061224489795918,0.041296393099843176,0.07856787667826952,3
"['V3', 'V6', 'V7']",0.8061224489795918,0.02301864801864802,0.04475920679886686,3
"['V3', 'V9', 'V19']",0.8061224489795918,0.017155266015200867,0.03359557729109079,3
"['V1', 'V2', 'V16']",0.8061224489795918,0.021100427350427352,0.04112441436751692,3
"['V3', 'V8', 'V16']",0.8061224489795918,0.018922155688622756,0.036976363210858884,3
"['V3', 'V8', 'V9']",0.8061224489795918,0.016790648246546226,0.03289610660004164,3
"['V3', 'V7', 'V20']",0.8061224489795918,0.0219810795770729,0.04279523293607801,3
"['V3', 'V5', 'V18']",0.8061224489795918,0.015354713313896987,0.030135418653442686,3
"['V3', 'V18', 'V19']",0.8061224489795918,0.01535172949863972,0.030129672006102212,3
"['V1', 'V6', 'V7']",0.8061224489795918,0.02392489400363416,0.04647058823529412,3
"['V3', 'V18', 'V20']",0.8061224489795918,0.015578781305462433,0.030566840781582512,3
"['V1', 'V3', 'V9']",0.8061224489795918,0.020487551867219917,0.03995953464845726,3
"['V3', 'V5', 'V9']",0.8061224489795918,0.01779680108132462,0.03482477407978841,3
"['V1', 'V3', 'V19']",0.8061224489795918,0.01797088262056415,0.03515798842901647,3
"['V2', 'V7', 'V16']",0.7959183673469388,0.03712517848643503,0.07094133697135062,3
"['V2', 'V6', 'V7']",0.7959183673469388,0.036312849162011177,0.06945681211041853,3
"['V1', 'V6', 'V17']",0.7959183673469388,0.02800718132854578,0.054110301768990635,3
"['V1', 'V5', 'V16']",0.7959183673469388,0.015751211631663976,0.03089108910891089,3
"['V1', 'V16', 'V18']",0.7959183673469388,0.01360781577110956,0.026758147512864493,3
"['V1', 'V16', 'V17']",0.7959183673469388,0.02610441767068273,0.050550874918988985,3
"['V1', 'V6', 'V16']",0.7959183673469388,0.02038149986934936,0.039745222929936305,3
"['V2', 'V8', 'V16']",0.7959183673469388,0.022920952101087275,0.044558697514995714,3
"['V1', 'V9', 'V17']",0.7959183673469388,0.01862019575077584,0.0363890832750175,3
"['V1', 'V9', 'V16']",0.7959183673469388,0.01612569774653711,0.031610942249240125,3
"['V1', 'V8', 'V16']",0.7959183673469388,0.01826697892271663,0.03571428571428571,3
"['V1', 'V7', 'V20']",0.7959183673469388,0.01942231075697211,0.037919299951385516,3
"['V1', 'V7', 'V16']",0.7959183673469388,0.027149321266968326,0.052507573207674185,3
"['V1', 'V7', 'V9']",0.7959183673469388,0.013693820224719102,0.026924404556437694,3
"['V1', 'V16', 'V19']",0.7959183673469388,0.013381369016984045,0.026320229458410664,3
"['V2', 'V5', 'V16']",0.7959183673469388,0.017469204927211646,0.03418803418803419,3
"['V2', 'V9', 'V16']",0.7959183673469388,0.02236238532110092,0.04350250976017847,3
"['V3', 'V5', 'V21']",0.7959183673469388,0.015303119482048263,0.030028873917228104,3
"['V2', 'V16', 'V17']",0.7959183673469388,0.033276450511945395,0.06388206388206388,3
"['V2', 'V16', 'V18']",0.7959183673469388,0.01645916860097067,0.03225139549307422,3
"['V2', 'V16', 'V21']",0.7959183673469388,0.02634245187436677,0.05099705786204642,3
"['V3', 'V6', 'V21']",0.7959183673469388,0.015255231762174849,0.029936672423719057,3
"['V3', 'V8', 'V21']",0.7857142857142857,0.014196165191740414,0.027888446215139442,3
"['V2', 'V7', 'V9']",0.7857142857142857,0.019708216022523675,0.03845193508114857,3
"['V3', 'V7', 'V19']",0.7857142857142857,0.021021021021021023,0.040946556766817334,3
"['V1', 'V17', 'V20']",0.7857142857142857,0.04758961681087762,0.08974358974358974,3
"['V1', 'V7', 'V17']",0.7857142857142857,0.04824561403508772,0.09090909090909091,3
"['V2', 'V9', 'V18']",0.7857142857142857,0.015217391304347827,0.029856533540131833,3
"['V2', 'V16', 'V20']",0.7857142857142857,0.025666666666666667,0.04970948999354422,3
"['V2', 'V17', 'V20']",0.7857142857142857,0.04350282485875706,0.08244111349036402,3
"['V2', 'V9', 'V17']",0.7857142857142857,0.034131205673758866,0.06542056074766354,3
"['V2', 'V5', 'V17']",0.7857142857142857,0.02779783393501805,0.05369595536959554,3
"['V1', 'V2', 'V17']",0.7857142857142857,0.02616377845735644,0.0506412364353831,3
"['V2', 'V17', 'V19']",0.7857142857142857,0.03798717316230883,0.07247058823529412,3
"['V2', 'V6', 'V19']",0.7857142857142857,0.011066398390342052,0.021825396825396824,3
"['V2', 'V7', 'V8']",0.7857142857142857,0.030665073675826365,0.05902644691452664,3
"['V2', 'V6', 'V8']",0.7857142857142857,0.010302381589510303,0.02033808769149498,3
"['V1', 'V2', 'V7']",0.7857142857142857,0.020538810349426513,0.040031193137509746,3
"['V2', 'V7', 'V21']",0.7857142857142857,0.03231221149811162,0.062071745264006446,3
"['V1', 'V9', 'V18']",0.7755102040816326,0.010295312923327011,0.020320855614973262,3
"['V1', 'V8', 'V9']",0.7755102040816326,0.009365372766481824,0.01850724461220017,3
"['V1', 'V17', 'V18']",0.7755102040816326,0.018891374596072583,0.0368842513952924,3
"['V1', 'V7', 'V8']",0.7755102040816326,0.01910988182046769,0.03730061349693251,3
"['V1', 'V5', 'V7']",0.7755102040816326,0.019033308289506636,0.03715472989489123,3
"['V1', 'V5', 'V6']",0.7755102040816326,0.010792388525986936,0.021288515406162466,3
"['V2', 'V16', 'V19']",0.7755102040816326,0.01826923076923077,0.035697510568341945,3
"['V1', 'V9', 'V21']",0.7755102040816326,0.010107727091368533,0.019955363003807274,3
"['V1', 'V7', 'V18']",0.7755102040816326,0.019387755102040816,0.037829766052762566,3
"['V3', 'V6', 'V20']",0.7755102040816326,0.013790600616947922,0.02709930468889285,3
"['V3', 'V19', 'V21']",0.7755102040816326,0.014388489208633094,0.02825278810408922,3
"['V2', 'V19', 'V20']",0.7755102040816326,0.011377245508982036,0.02242549424609029,3
"['V1', 'V17', 'V21']",0.7755102040816326,0.054519368723098996,0.10187667560321716,3
"['V3', 'V5', 'V8']",0.7755102040816326,0.014187044987866344,0.027864344637946837,3
"['V1', 'V2', 'V8']",0.7755102040816326,0.009884250227597867,0.01951971234108129,3
"['V2', 'V7', 'V19']",0.7755102040816326,0.0305589063128267,0.05880077369439071,3
"['V2', 'V7', 'V17']",0.7755102040816326,0.04564564564564565,0.08621667612024958,3
"['V2', 'V5', 'V7']",0.7755102040816326,0.030363563723531762,0.058439061899269514,3
"['V2', 'V6', 'V20']",0.7755102040816326,0.011502951415165732,0.022669649515287098,3
"['V2', 'V6', 'V18']",0.7755102040816326,0.012582781456953643,0.02476376669925057,3
"['V1', 'V2', 'V5']",0.7653061224489796,0.010198531411476747,0.020128824476650563,3
"['V2', 'V20', 'V21']",0.7653061224489796,0.015589274579089585,0.030556121409655735,3
"['V1', 'V5', 'V17']",0.7653061224489796,0.03357206803939123,0.06432246998284734,3
"['V2', 'V7', 'V18']",0.7653061224489796,0.031107424305267525,0.05978477481068155,3
"['V1', 'V7', 'V21']",0.7653061224489796,0.02100840336134454,0.04089422028353326,3
"['V3', 'V5', 'V19']",0.7653061224489796,0.014315709104790991,0.028105677346824058,3
"['V1', 'V2', 'V6']",0.7653061224489796,0.010090138571236378,0.019917673615721682,3
"['V3', 'V6', 'V19']",0.7653061224489796,0.01323918799646955,0.026028110359187923,3
"['V3', 'V6', 'V8']",0.7653061224489796,0.012822704735852283,0.02522280141247688,3
"['V1', 'V2', 'V9']",0.7653061224489796,0.011180679785330949,0.022039377020276227,3
"['V3', 'V8', 'V20']",0.7653061224489796,0.01332859427759019,0.026200873362445413,3
"['V1', 'V9', 'V20']",0.7653061224489796,0.00943158953722334,0.018633540372670808,3
"['V1', 'V2', 'V19']",0.7653061224489796,0.009871018689128718,0.01949064449064449,3
"['V2', 'V5', 'V6']",0.7653061224489796,0.013876040703052728,0.027257859349445756,3
"['V1', 'V9', 'V19']",0.7653061224489796,0.009320243569031937,0.01841620626151013,3
"['V1', 'V2', 'V20']",0.7653061224489796,0.010800691244239631,0.021300766827605795,3
"['V2', 'V9', 'V21']",0.7653061224489796,0.013319126265316995,0.026182579856868563,3
"['V1', 'V6', 'V9']",0.7551020408163265,0.010266370699223086,0.02025732274842595,3
"['V1', 'V6', 'V8']",0.7551020408163265,0.00838812060757198,0.016591928251121078,3
"['V1', 'V6', 'V20']",0.7551020408163265,0.008637796194700596,0.017080207732256204,3
"['V3', 'V5', 'V20']",0.7551020408163265,0.01419800460475825,0.027871939736346517,3
"['V3', 'V8', 'V19']",0.7551020408163265,0.012878524190741385,0.025325119780971937,3
"['V1', 'V17', 'V19']",0.7551020408163265,0.025482093663911846,0.04930046635576282,3
"['V2', 'V9', 'V19']",0.7551020408163265,0.01227604512276045,0.02415932092719556,3
"['V2', 'V8', 'V19']",0.7551020408163265,0.010930576070901034,0.021549213744903904,3
"['V2', 'V6', 'V21']",0.7551020408163265,0.01198574667962423,0.023596938775510203,3
"['V1', 'V5', 'V9']",0.7551020408163265,0.009364717792963807,0.0185,3
"['V1', 'V8', 'V17']",0.7551020408163265,0.050546448087431695,0.09475032010243278,3
"['V2', 'V5', 'V20']",0.7551020408163265,0.01552338997272918,0.030421377183967112,3
"['V3', 'V19', 'V20']",0.7551020408163265,0.013415518491660623,0.026362664766654793,3
"['V1', 'V2', 'V18']",0.7448979591836735,0.01128110029361768,0.02222560511493378,3
"['V2', 'V8', 'V9']",0.7448979591836735,0.011614956245027844,0.022873257089143038,3
"['V2', 'V5', 'V9']",0.7448979591836735,0.012695652173913044,0.02496580027359781,3
"['V2', 'V5', 'V19']",0.7448979591836735,0.013186416184971099,0.025914093006744764,3
"['V1', 'V7', 'V19']",0.7448979591836735,0.016097023153252482,0.03151305849341679,3
